4PP,Woonplaats,Alternatieve schrijfwijzen,Gemeente,Provincie,Netnummer,Latitude,Longitude,Soort
3315,Dordrecht,,Dordrecht,Zuid-Holland,078,51.80000000,4.66666700,Adres
3316,Dordrecht,,Dordrecht,Zuid-Holland,078,51.80000000,4.66666700,Adres
3317,Dordrecht,,Dordrecht,Zuid-Holland,078,51.80000000,4.66666700,Adres
3318,Dordrecht,,Dordrecht,Zuid-Holland,078,51.80000000,4.66666700,Adres
3319,Dordrecht,,Dordrecht,Zuid-Holland,078,51.80000000,4.66666700,Adres
3328,Dordrecht,,Dordrecht,Zuid-Holland,078,51.80000000,4.66666700,Adres
3329,Dordrecht,,Dordrecht,Zuid-Holland,078,51.80000000,4.66666700,Adres
3330,Zwijndrecht,ZWYNDRECHT,Zwijndrecht,Zuid-Holland,078,51.81666700,4.65000000,Postbus
3331,Zwijndrecht,ZWYNDRECHT,Zwijndrecht,Zuid-Holland,078,51.81666700,4.65000000,Adres
3332,Zwijndrecht,ZWYNDRECHT,Zwijndrecht,Zuid-Holland,078,51.81666700,4.65000000,Adres
3333,Zwijndrecht,ZWYNDRECHT,Zwijndrecht,Zuid-Holland,078,51.81666700,4.65000000,Adres
3334,Zwijndrecht,ZWYNDRECHT,Zwijndrecht,Zuid-Holland,078,51.81666700,4.65000000,Adres
3335,Zwijndrecht,ZWYNDRECHT,Zwijndrecht,Zuid-Holland,078,51.81666700,4.65000000,Adres
3336,Zwijndrecht,ZWYNDRECHT,Zwijndrecht,Zuid-Holland,078,51.81666700,4.65000000,Adres
3340,Hendrik-Ido-Ambacht,HENDR IDO AMBACHT;Hendrik Ido Ambacht,Hendrik-Ido-Ambacht,Zuid-Holland,078,51.85000000,4.63333300,Postbus
3341,Hendrik-Ido-Ambacht,HENDR IDO AMBACHT;Hendrik Ido Ambacht,Hendrik-Ido-Ambacht,Zuid-Holland,078,51.85000000,4.63333300,Adres
3342,Hendrik-Ido-Ambacht,HENDR IDO AMBACHT;Hendrik Ido Ambacht,Hendrik-Ido-Ambacht,Zuid-Holland,078,51.85000000,4.63333300,Adres
3343,Hendrik-Ido-Ambacht,HENDR IDO AMBACHT;Hendrik Ido Ambacht,Hendrik-Ido-Ambacht,Zuid-Holland,078,51.85000000,4.63333300,Adres
3344,Hendrik-Ido-Ambacht,HENDR IDO AMBACHT;Hendrik Ido Ambacht,Hendrik-Ido-Ambacht,Zuid-Holland,078,51.85000000,4.63333300,Adres
3350,Papendrecht,,Papendrecht,Zuid-Holland,078,51.83000000,4.69000000,Postbus
3351,Papendrecht,,Papendrecht,Zuid-Holland,078,51.83000000,4.69000000,Adres
3352,Papendrecht,,Papendrecht,Zuid-Holland,078,51.83000000,4.69000000,Adres
3353,Papendrecht,,Papendrecht,Zuid-Holland,078,51.83000000,4.69000000,Adres
3354,Papendrecht,,Papendrecht,Zuid-Holland,078,51.83000000,4.69000000,Adres
3355,Papendrecht,,Papendrecht,Zuid-Holland,078,51.83000000,4.69000000,Adres
3356,Papendrecht,,Papendrecht,Zuid-Holland,078,51.83000000,4.69000000,Adres
3360,Sliedrecht,,Sliedrecht,Zuid-Holland,0184,51.81666700,4.76666700,Postbus
3361,Sliedrecht,,Sliedrecht,Zuid-Holland,0184,51.81666700,4.76666700,Adres
3362,Sliedrecht,,Sliedrecht,Zuid-Holland,0184,51.81666700,4.76666700,Adres
3363,Sliedrecht,,Sliedrecht,Zuid-Holland,0184,51.81666700,4.76666700,Adres
3364,Sliedrecht,,Sliedrecht,Zuid-Holland,0184,51.81666700,4.76666700,Adres
3366,Wijngaarden,WYNGAARDEN,Graafstroom,Zuid-Holland,0184,51.85000000,4.76666700,Adres
3370,Hardinxveld-Giessendam,HARDINXV GIESSEND,Hardinxveld-Giessendam,Zuid-Holland,0184,51.82252000,4.88248000,Adres + Postbus
3371,Hardinxveld-Giessendam,HARDINXV GIESSEND,Hardinxveld-Giessendam,Zuid-Holland,0184,51.82252000,4.88248000,Adres
3372,Hardinxveld-Giessendam,HARDINXV GIESSEND,Hardinxveld-Giessendam,Zuid-Holland,0184,51.82252000,4.88248000,Adres
3373,Hardinxveld-Giessendam,HARDINXV GIESSEND,Hardinxveld-Giessendam,Zuid-Holland,0184,51.82252000,4.88248000,Adres
3380,Giessenburg,,Giessenlanden,Zuid-Holland,0184,51.85000000,4.88333300,Postbus
3381,Giessenburg,,Giessenlanden,Zuid-Holland,0184,51.85000000,4.88333300,Adres
3400,IJsselstein,YSSELSTEIN,IJsselstein,Utrecht,030,52.02554000,5.05049000,Postbus
3401,IJsselstein,YSSELSTEIN,IJsselstein,Utrecht,030,52.02554000,5.05049000,Adres
3402,IJsselstein,YSSELSTEIN,IJsselstein,Utrecht,030,52.02638000,5.05066000,Adres
3403,IJsselstein,YSSELSTEIN,IJsselstein,Utrecht,030,52.02591000,5.03843000,Adres
3404,IJsselstein,YSSELSTEIN,IJsselstein,Utrecht,030,52.01571000,5.03860000,Adres
3405,Benschop,,Lopik,Utrecht,0348,52.00615000,4.97363000,Adres
3410,Lopik,,Lopik,Utrecht,0348,51.98333300,4.95000000,Postbus
3411,Lopik,,Lopik,Utrecht,0348,51.98333300,4.95000000,Adres
3412,Lopikerkapel,,Lopik,Utrecht,030,52.00000000,5.05000000,Adres
3413,Jaarsveld,,Lopik,Utrecht,0348,51.96666700,4.98333300,Adres
3415,Polsbroek,,Lopik,Utrecht,0182,51.98333300,4.85000000,Adres
3417,Montfoort,,Montfoort,Utrecht,0348,52.05000000,4.95000000,Adres + Postbus
3420,Oudewater,,Oudewater,Utrecht,0348,52.03333300,4.88333300,Postbus
3421,Oudewater,,Oudewater,Utrecht,0348,52.03333300,4.88333300,Adres
3425,Snelrewaard,,Oudewater,Utrecht,0348,52.03333300,4.91666700,Adres
3430,Nieuwegein,,Nieuwegein,Utrecht,030,52.03333300,5.10000000,Adres + Postbus
3431,Nieuwegein,,Nieuwegein,Utrecht,030,52.03333300,5.10000000,Adres
3432,Nieuwegein,,Nieuwegein,Utrecht,030,52.03333300,5.10000000,Adres
3433,Nieuwegein,,Nieuwegein,Utrecht,030,52.03333300,5.10000000,Adres
3434,Nieuwegein,,Nieuwegein,Utrecht,030,52.03333300,5.10000000,Adres
3435,Nieuwegein,,Nieuwegein,Utrecht,030,52.03333300,5.10000000,Adres
3436,Nieuwegein,,Nieuwegein,Utrecht,030,52.03333300,5.10000000,Adres
3437,Nieuwegein,,Nieuwegein,Utrecht,030,52.03333300,5.10000000,Adres
3438,Nieuwegein,,Nieuwegein,Utrecht,030,52.03333300,5.10000000,Adres
3439,Nieuwegein,,Nieuwegein,Utrecht,030,52.03333300,5.10000000,Adres
3440,Woerden,,Woerden,Utrecht,0348,52.08333300,4.91666700,Postbus
3441,Woerden,,Woerden,Utrecht,0348,52.08333300,4.91666700,Adres
3442,Woerden,,Woerden,Utrecht,0348,52.08333300,4.91666700,Adres
3443,Woerden,,Woerden,Utrecht,0348,52.08333300,4.91666700,Adres
3444,Woerden,,Woerden,Utrecht,0348,52.08333300,4.91666700,Adres
3445,Woerden,,Woerden,Utrecht,0348,52.08333300,4.91666700,Adres
3446,Woerden,,Woerden,Utrecht,0348,52.08333300,4.91666700,Adres
3447,Woerden,,Woerden,Utrecht,0348,52.08333300,4.91666700,Adres
3448,Woerden,,Woerden,Utrecht,0348,52.08333300,4.91666700,Adres
3449,Woerden,,Woerden,Utrecht,0348,52.08333300,4.91666700,Adres
3450,Vleuten,,Utrecht,Utrecht,030,52.10000000,5.01666700,Postbus
3451,Vleuten,,Utrecht,Utrecht,030,52.10000000,5.01666700,Adres
3452,Vleuten,,Utrecht,Utrecht,030,52.10000000,5.01666700,Adres
3453,De Meern,,Utrecht,Utrecht,030,52.08333300,5.03333300,Adres
3454,De Meern,,Utrecht,Utrecht,030,52.08333300,5.03333300,Adres + Postbus
3455,Haarzuilens,,Utrecht,Utrecht,030,52.11666700,5.00000000,Adres
3460,Linschoten,,Montfoort,Utrecht,0348,52.06666700,4.91666700,Postbus
3461,Linschoten,,Montfoort,Utrecht,0348,52.06666700,4.91666700,Adres
3464,Papekop,,Oudewater,Utrecht,0348,52.05000000,4.85000000,Adres
3465,Driebruggen,,Reeuwijk,Zuid-Holland,0348,52.05000000,4.80000000,Adres
3466,Waarder,,Reeuwijk,Zuid-Holland,0348,52.06666700,4.81666700,Adres
3467,Hekendorp,,Oudewater,Utrecht,0182,52.01666700,4.81666700,Adres
3470,Kamerik,,Woerden,Utrecht,0348,52.11666700,4.90000000,Postbus
3471,Kamerik,,Woerden,Utrecht,0348,52.11666700,4.90000000,Adres
3474,Zegveld,,Woerden,Utrecht,0348,52.11666700,4.85000000,Adres
3480,Harmelen,,Woerden,Utrecht,0348,52.08333300,4.96666700,Postbus
3481,Harmelen,,Woerden,Utrecht,0348,52.08333300,4.96666700,Adres
3500,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres + Postbus
3501,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Postbus
3502,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Postbus
3503,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Postbus
3504,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Postbus
3505,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Postbus
3506,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Postbus
3507,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Postbus
3508,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Postbus
3509,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3511,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3512,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3513,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3514,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3515,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3521,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3522,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3523,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3524,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3525,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3526,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3527,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3528,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3531,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3532,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3533,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3534,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3540,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Postbus
3541,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3542,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3543,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3544,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3545,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3546,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3551,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3552,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3553,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3554,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3555,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3561,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3562,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3563,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3564,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3565,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3566,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3571,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3572,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3573,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3581,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3582,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3583,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3584,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3585,Utrecht,,Utrecht,Utrecht,030,52.09100000,5.12200000,Adres
3600,Maarssen,Maarssenbroek,Maarssen,Utrecht,0346,52.15000000,5.05000000,Postbus
3601,Maarssen,Maarssenbroek,Maarssen,Utrecht,0346,52.15000000,5.05000000,Adres
3602,Maarssen,Maarssenbroek,Maarssen,Utrecht,0346,52.15000000,5.05000000,Adres
3603,Maarssen,Maarssenbroek,Maarssen,Utrecht,0346,52.15000000,5.05000000,Adres
3604,Maarssen,Maarssenbroek,Maarssen,Utrecht,0346,52.15000000,5.05000000,Adres
3605,Maarssen,Maarssenbroek,Maarssen,Utrecht,0346,52.15000000,5.05000000,Adres
3606,Maarssen,Maarssenbroek,Maarssen,Utrecht,0346,52.15000000,5.05000000,Adres
3607,Maarssen,Maarssenbroek,Maarssen,Utrecht,0346,52.15000000,5.05000000,Adres
3608,Maarssen,Maarssenbroek,Maarssen,Utrecht,0346,52.15000000,5.05000000,Adres
3611,Oud-Zuilen,OUD ZUILEN,Maarssen,Utrecht,030,52.13333300,5.06666700,Adres
3612,Tienhoven,,Maarssen,Utrecht,0346,52.16666700,5.08333300,Adres
3615,Westbroek,,De Bilt,Utrecht,0346,52.15000000,5.13333300,Adres
3620,Breukelen,,Breukelen,Utrecht,0346,52.18333300,5.00000000,Postbus
3621,Breukelen,,Breukelen,Utrecht,0346,52.18333300,5.00000000,Adres
3625,Breukeleveen,,Wijdemeren,Noord-Holland,035,52.18333330,5.06666670,Adres
3626,Nieuwer-Ter-Aa,NIEUWER TER AA,Breukelen,Utrecht,0294,52.20000000,4.98333300,Adres
3628,Kockengen,,Breukelen,Utrecht,0346,52.15000000,4.95000000,Adres
3630,Nieuwersluis,,Loenen,Utrecht,0294,52.20000000,5.01666700,Postbus
3631,Nieuwersluis,,Loenen,Utrecht,0294,52.20000000,5.01666700,Adres
3632,Loenen aan de Vecht,LOENEN AD VECHT,Loenen,Utrecht,0294,52.21666670,5.01666670,Adres + Postbus
3633,Vreeland,,Loenen,Utrecht,0294,52.23333300,5.03333300,Adres
3634,Loenersloot,,Loenen,Utrecht,0294,52.23333300,5.00000000,Adres
3640,Mijdrecht,MYDRECHT,De Ronde Venen,Utrecht,0297,52.20000000,4.86666700,Postbus
3641,Mijdrecht,MYDRECHT,De Ronde Venen,Utrecht,0297,52.20000000,4.86666700,Adres
3642,Mijdrecht,MYDRECHT,De Ronde Venen,Utrecht,0297,52.20000000,4.86666700,Adres
3643,Mijdrecht,MYDRECHT,De Ronde Venen,Utrecht,0297,52.20000000,4.86666700,Adres
3645,Vinkeveen,,De Ronde Venen,Utrecht,0297,52.21666700,4.93333300,Adres + Postbus
3646,Waverveen,,De Ronde Venen,Utrecht,0297,52.21666700,4.90000000,Adres
3648,Wilnis,,De Ronde Venen,Utrecht,0297,52.20000000,4.90000000,Adres + Postbus
3651,Woerdense Verlaat,,Nieuwkoop,Zuid-Holland,0172,52.15000000,4.86666700,Adres
3652,Woerdense Verlaat,,Nieuwkoop,Zuid-Holland,0172,52.15000000,4.86666700,Adres
3653,Woerdense Verlaat,,Nieuwkoop,Zuid-Holland,0172,52.15000000,4.86666700,Adres
3700,Zeist,,Zeist,Utrecht,030,52.10000000,5.23333300,Postbus
3701,Zeist,,Zeist,Utrecht,030,52.10000000,5.23333300,Adres
3702,Zeist,,Zeist,Utrecht,030,52.10000000,5.23333300,Adres
3703,Zeist,,Zeist,Utrecht,030,52.10000000,5.23333300,Adres
3704,Zeist,,Zeist,Utrecht,030,52.10000000,5.23333300,Adres
3705,Zeist,,Zeist,Utrecht,030,52.10000000,5.23333300,Adres
3706,Zeist,,Zeist,Utrecht,030,52.10000000,5.23333300,Adres
3707,Zeist,,Zeist,Utrecht,030,52.10000000,5.23333300,Adres
3708,Zeist,,Zeist,Utrecht,030,52.10000000,5.23333300,Adres
3709,Zeist,,Zeist,Utrecht,030,52.10000000,5.23333300,Adres
3710,Austerlitz,,Zeist,Utrecht,0343,52.08333300,5.31666700,Postbus
3711,Austerlitz,,Zeist,Utrecht,0343,52.08333300,5.31666700,Adres
3712,Huis ter Heide,,Zeist,Utrecht,030,52.11250000,5.25555600,Adres
3720,Bilthoven,,De Bilt,Utrecht,030,52.13333300,5.20000000,Postbus
3721,Bilthoven,,De Bilt,Utrecht,030,52.13333300,5.20000000,Adres
3722,Bilthoven,,De Bilt,Utrecht,030,52.13333300,5.20000000,Adres
3723,Bilthoven,,De Bilt,Utrecht,030,52.13333300,5.20000000,Adres
3730,De Bilt,,De Bilt,Utrecht,030,52.11666700,5.18333300,Postbus
3731,De Bilt,,De Bilt,Utrecht,030,52.11666700,5.18333300,Adres
3732,De Bilt,,De Bilt,Utrecht,030,52.11666700,5.18333300,Adres
3734,Den Dolder,,Zeist,Utrecht,030,52.13333300,5.25000000,Adres + Postbus
3735,Bosch en Duin,,Zeist,Utrecht,030,52.11666700,5.25000000,Adres
3737,Groenekan,,De Bilt,Utrecht,0346,52.11666700,5.15000000,Adres
3738,Maartensdijk,MAARTENSDYK,De Bilt,Utrecht,0346,52.15000000,5.18333300,Adres + Postbus
3739,Hollandsche Rading,,De Bilt,Utrecht,035,52.18333300,5.18333300,Adres
3740,Baarn,,Baarn,Utrecht,035,52.21666700,5.28333300,Postbus
3741,Baarn,,Baarn,Utrecht,035,52.21666700,5.28333300,Adres
3742,Baarn,,Baarn,Utrecht,035,52.21666700,5.28333300,Adres
3743,Baarn,,Baarn,Utrecht,035,52.21666700,5.28333300,Adres
3744,Baarn,,Baarn,Utrecht,035,52.21666700,5.28333300,Adres
3749,Lage Vuursche,,Baarn,Utrecht,035,52.18333330,5.23333330,Adres
3750,Bunschoten-Spakenburg,Bunschoten Spakenburg;Bunschoten,Bunschoten,Utrecht,033,52.23333300,5.38333300,Postbus
3751,Bunschoten-Spakenburg,Bunschoten Spakenburg;Bunschoten,Bunschoten,Utrecht,033,52.23333300,5.38333300,Adres
3752,Bunschoten-Spakenburg,Bunschoten Spakenburg;Bunschoten,Bunschoten,Utrecht,033,52.23333300,5.38333300,Adres
3754,Eemdijk,EEMDYK,Bunschoten,Utrecht,033,52.25000000,5.33333300,Adres
3755,Eemnes,,Eemnes,Utrecht,035,52.25000000,5.26666700,Adres + Postbus
3760,Soest,,Soest,Utrecht,035,52.18333300,5.30000000,Postbus
3761,Soest,,Soest,Utrecht,035,52.18333300,5.30000000,Adres
3762,Soest,,Soest,Utrecht,035,52.18333300,5.30000000,Adres
3763,Soest,,Soest,Utrecht,035,52.18333300,5.30000000,Adres
3764,Soest,,Soest,Utrecht,035,52.18333300,5.30000000,Adres
3765,Soest,,Soest,Utrecht,035,52.18333300,5.30000000,Adres
3766,Soest,,Soest,Utrecht,035,52.18333300,5.30000000,Adres
3768,Soest,,Soest,Utrecht,035,52.18333300,5.30000000,Adres
3769,Soesterberg,,Soest,Utrecht,0346,52.11666700,5.31666700,Adres + Postbus
3770,Barneveld,,Barneveld,Gelderland,0342,52.13333300,5.58333300,Postbus
3771,Barneveld,,Barneveld,Gelderland,0342,52.13333300,5.58333300,Adres
3772,Barneveld,,Barneveld,Gelderland,0342,52.13333300,5.58333300,Adres
3773,Barneveld,,Barneveld,Gelderland,0342,52.13333300,5.58333300,Adres
3774,Kootwijkerbroek,KOOTWYKERBROEK,Barneveld,Gelderland,0342,52.15000000,5.66666700,Adres
3775,Kootwijk,KOOTWYK,Barneveld,Gelderland,0577,52.18333300,5.76666700,Adres
3776,Stroe,,Barneveld,Gelderland,0342,52.18580000,5.69170000,Adres
3780,Voorthuizen,,Barneveld,Gelderland,0342,52.18333300,5.61666700,Postbus
3781,Voorthuizen,,Barneveld,Gelderland,0342,52.18333300,5.61666700,Adres
3784,Terschuur,,Barneveld,Gelderland,0342,52.16666700,5.51666700,Adres
3785,Zwartebroek,,Barneveld,Gelderland,0342,52.18333300,5.51666700,Adres
3790,Achterveld,,Leusden,Utrecht,03425,52.13611111,5.49694444,Postbus
3791,Achterveld,,Leusden,Utrecht,03425,52.13611111,5.49694444,Adres
3792,Achterveld,,Barneveld,Gelderland,0342,52.13333330,5.50000000,Adres
3794,De Glind,,Barneveld,Gelderland,0342,52.11666700,5.55000000,Adres
3800,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Postbus
3802,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Postbus
3811,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3812,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3813,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3814,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3815,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3816,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3817,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3818,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3819,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3821,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3822,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3823,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3824,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3825,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3826,Amersfoort,,Amersfoort,Utrecht,033,52.15000000,5.38000000,Adres
3828,Hoogland,,Amersfoort,Utrecht,033,52.20000000,5.41666700,Adres + Postbus
3829,Hooglanderveen,,Amersfoort,Utrecht,033,52.18333300,5.43333300,Adres
3830,Leusden,,Leusden,Utrecht,033,52.11666700,5.40000000,Postbus
3831,Leusden,,Leusden,Utrecht,033,52.11666700,5.40000000,Adres
3832,Leusden,,Leusden,Utrecht,033,52.11666700,5.40000000,Adres
3833,Leusden,,Leusden,Utrecht,033,52.07512200,5.25429700,Adres
3834,Leusden,,Leusden,Utrecht,033,52.11666700,5.40000000,Adres
3835,Stoutenburg,,Amersfoort,Utrecht,033,52.15000000,5.43333300,Adres
3836,Stoutenburg Noord,Stoutenburg-Noord,Amersfoort,Utrecht,033,52.15000000,5.43333330,Adres
3840,Harderwijk,HARDERWYK,Harderwijk,Gelderland,0341,52.35000000,5.63333300,Postbus
3841,Harderwijk,HARDERWYK,Harderwijk,Gelderland,0341,52.35000000,5.63333300,Adres
3842,Harderwijk,HARDERWYK,Harderwijk,Gelderland,0341,52.35000000,5.63333300,Adres
3843,Harderwijk,HARDERWYK,Harderwijk,Gelderland,0341,52.35000000,5.63333300,Adres
3844,Harderwijk,HARDERWYK,Harderwijk,Gelderland,0341,52.35000000,5.63333300,Adres
3845,Harderwijk,HARDERWYK,Harderwijk,Gelderland,0341,52.35000000,5.63333300,Adres
3846,Harderwijk,HARDERWYK,Harderwijk,Gelderland,0341,52.35000000,5.63333300,Adres
3847,Harderwijk,HARDERWYK,Harderwijk,Gelderland,0341,52.35000000,5.63333300,Adres
3848,Harderwijk,HARDERWYK,Harderwijk,Gelderland,0341,52.35000000,5.63333300,Adres
3849,Hierden,,Harderwijk,Gelderland,0341,52.35000000,5.66666700,Adres
3850,Ermelo,,Ermelo,Gelderland,0341,52.30000000,5.61666700,Postbus
3851,Ermelo,,Ermelo,Gelderland,0341,52.30000000,5.61666700,Adres
3852,Ermelo,,Ermelo,Gelderland,0341,52.30000000,5.61666700,Adres
3853,Ermelo,,Ermelo,Gelderland,0341,52.30000000,5.61666700,Adres
3860,Nijkerk,NYKERK,Nijkerk,Gelderland,033,52.21666700,5.48333300,Adres + Postbus
3861,Nijkerk,NYKERK,Nijkerk,Gelderland,033,52.21666700,5.48333300,Adres
3862,Nijkerk,NYKERK,Nijkerk,Gelderland,033,52.21666700,5.48333300,Adres
3863,Nijkerk,NYKERK,Nijkerk,Gelderland,033,52.21666700,5.48333300,Adres
3864,Nijkerkerveen,NYKERKERVEEN,Nijkerk,Gelderland,033,52.20000000,5.46666700,Adres
3870,Hoevelaken,,Nijkerk,Gelderland,033,52.18333300,5.45000000,Postbus
3871,Hoevelaken,,Nijkerk,Gelderland,033,52.18333300,5.45000000,Adres
3880,Putten,,Putten,Gelderland,0341,52.25920000,5.60690000,Postbus
3881,Putten,,Putten,Gelderland,0341,52.25920000,5.60690000,Adres
3882,Putten,,Putten,Gelderland,0341,52.25920000,5.60690000,Adres
3886,Garderen,,Barneveld,Gelderland,0577,52.23333300,5.71666700,Adres + Postbus
3888,Uddel,,Apeldoorn,Gelderland,0577,52.26666700,5.78333300,Adres + Postbus
3890,Zeewolde,,Zeewolde,Flevoland,036,52.36666700,5.55000000,Postbus
3891,Zeewolde,,Zeewolde,Flevoland,036,52.36666700,5.55000000,Adres
3892,Zeewolde,,Zeewolde,Flevoland,036,52.36666700,5.55000000,Adres
3893,Zeewolde,,Zeewolde,Flevoland,036,52.36666700,5.55000000,Adres
3894,Zeewolde,,Zeewolde,Flevoland,036,52.36666700,5.55000000,Adres
3895,Zeewolde,,Zeewolde,Flevoland,036,52.36666700,5.55000000,Onbekend
3896,Zeewolde,,Zeewolde,Flevoland,036,52.36666700,5.55000000,Adres
3897,Zeewolde,,Zeewolde,Flevoland,036,52.36666700,5.55000000,Adres
3898,Zeewolde,,Zeewolde,Flevoland,036,52.36666700,5.55000000,Adres
3899,Zeewolde,,Zeewolde,Flevoland,036,52.36666700,5.55000000,Adres
3900,Veenendaal,,Veenendaal,Utrecht,0318,52.03333300,5.55000000,Postbus
3901,Veenendaal,,Veenendaal,Utrecht,0318,52.03333300,5.55000000,Adres
3902,Veenendaal,,Veenendaal,Utrecht,0318,52.03333300,5.55000000,Adres
3903,Veenendaal,,Veenendaal,Utrecht,0318,52.03333300,5.55000000,Adres
3904,Veenendaal,,Veenendaal,Utrecht,0318,52.03333300,5.55000000,Adres
3905,Veenendaal,,Veenendaal,Utrecht,0318,52.03333300,5.55000000,Adres
3906,Veenendaal,,Veenendaal,Utrecht,0318,52.03333300,5.55000000,Adres
3907,Veenendaal,,Veenendaal,Utrecht,0318,52.03333300,5.55000000,Adres
3910,Rhenen,,Rhenen,Utrecht,0317,51.96666700,5.56666700,Postbus
3911,Rhenen,,Rhenen,Utrecht,0317,51.96666700,5.56666700,Adres
3912,Rhenen,,Rhenen,Utrecht,0317,51.96666700,5.56666700,Adres
3920,Elst,,Rhenen,Utrecht,0318,51.91666700,5.85000000,Postbus
3921,Elst,,Rhenen,Utrecht,0318,51.91666700,5.85000000,Adres
3922,Elst,,Rhenen,Utrecht,0318,51.91666700,5.85000000,Adres
